countid,id,date,counts,
3812313,100047029,4/19/2016 6:45,32,4
4319776,100051865,4/19/2016 6:45,32,4
6126094,100058279,4/19/2016 6:45,14,4
6274413,100062893,4/19/2016 6:45,32,4
6959865,300020904,4/19/2016 6:45,25,4
744204,100009426,4/19/2016 6:45,1,0
1086927,Williamsburg Bridge,4/19/2016 7:00,47,
1429664,Queensboro Bridge,4/19/2016 7:00,88,0
163744,100009424,4/19/2016 7:00,18,4
1772392,Manhattan Bridge,4/19/2016 7:00,37,4
1982124,100010017,4/19/2016 7:00,5,0
3010226,100010020,4/19/2016 7:00,14,0
3264981,100010022,4/19/2016 7:00,28,0
3812314,100047029,4/19/2016 7:00,37,4
4319777,100051865,4/19/2016 7:00,37,4
6126095,100058279,4/19/2016 7:00,33,4
6274414,100062893,4/19/2016 7:00,37,4
6959866,300020904,4/19/2016 7:00,28,4
744205,100009426,4/19/2016 7:00,0,0
1086928,Williamsburg Bridge,4/19/2016 7:15,68,
1429665,Queensboro Bridge,4/19/2016 7:15,103,0
163745,100009424,4/19/2016 7:15,29,4
1772393,Manhattan Bridge,4/19/2016 7:15,64,4
1982125,100010017,4/19/2016 7:15,19,0
3010227,100010020,4/19/2016 7:15,11,0
3264982,100010022,4/19/2016 7:15,40,0
3812315,100047029,4/19/2016 7:15,64,4
4319778,100051865,4/19/2016 7:15,64,4
6126096,100058279,4/19/2016 7:15,39,4
6274415,100062893,4/19/2016 7:15,64,4
6959867,300020904,4/19/2016 7:15,40,4
744206,100009426,4/19/2016 7:15,0,0
1086929,Williamsburg Bridge,4/19/2016 7:30,111,
1429666,Queensboro Bridge,4/19/2016 7:30,106,0
163746,100009424,4/19/2016 7:30,27,4
1772394,Manhattan Bridge,4/19/2016 7:30,76,4
1982126,100010017,4/19/2016 7:30,8,0
3010228,100010020,4/19/2016 7:30,13,0
3264983,100010022,4/19/2016 7:30,47,0
3812316,100047029,4/19/2016 7:30,76,4
4319779,100051865,4/19/2016 7:30,76,4
6126097,100058279,4/19/2016 7:30,35,4
6274416,100062893,4/19/2016 7:30,76,4
6959868,300020904,4/19/2016 7:30,47,4
744207,100009426,4/19/2016 7:30,1,0
1086930,Williamsburg Bridge,4/19/2016 7:45,113,
1429667,Queensboro Bridge,4/19/2016 7:45,103,0
163747,100009424,4/19/2016 7:45,36,4
1772395,Manhattan Bridge,4/19/2016 7:45,107,4
1982127,100010017,4/19/2016 7:45,15,0
3010229,100010020,4/19/2016 7:45,19,0
3264984,100010022,4/19/2016 7:45,76,0
3812317,100047029,4/19/2016 7:45,107,4
4319780,100051865,4/19/2016 7:45,107,4
6126098,100058279,4/19/2016 7:45,41,4
6274417,100062893,4/19/2016 7:45,107,4
6959869,300020904,4/19/2016 7:45,76,4
744208,100009426,4/19/2016 7:45,1,0
1086931,Williamsburg Bridge,4/19/2016 8:00,125,
1429668,Queensboro Bridge,4/19/2016 8:00,113,0
163748,100009424,4/19/2016 8:00,43,4
1772396,Manhattan Bridge,4/19/2016 8:00,113,4
1982128,100010017,4/19/2016 8:00,10,0
3010230,100010020,4/19/2016 8:00,21,0
3264985,100010022,4/19/2016 8:00,72,0
3812318,100047029,4/19/2016 8:00,113,4
4319781,100051865,4/19/2016 8:00,113,4
6126099,100058279,4/19/2016 8:00,45,4
6274418,100062893,4/19/2016 8:00,113,4
6959870,300020904,4/19/2016 8:00,72,4
744209,100009426,4/19/2016 8:00,1,0
1086932,Williamsburg Bridge,4/19/2016 8:15,186,
1429669,Queensboro Bridge,4/19/2016 8:15,133,0
163749,100009424,4/19/2016 8:15,46,4
1772397,Manhattan Bridge,4/19/2016 8:15,165,4
1982129,100010017,4/19/2016 8:15,10,0
3010231,100010020,4/19/2016 8:15,38,0
3264986,100010022,4/19/2016 8:15,100,0
3812319,100047029,4/19/2016 8:15,165,4
4319782,100051865,4/19/2016 8:15,165,4
6126100,100058279,4/19/2016 8:15,45,4
6274419,100062893,4/19/2016 8:15,165,4
6959871,300020904,4/19/2016 8:15,100,4
744210,100009426,4/19/2016 8:15,2,0
1086933,Williamsburg Bridge,4/19/2016 8:30,231,
1429670,Queensboro Bridge,4/19/2016 8:30,144,0
163750,100009424,4/19/2016 8:30,57,4
1772398,Manhattan Bridge,4/19/2016 8:30,207,4
1982130,100010017,4/19/2016 8:30,7,0
3010232,100010020,4/19/2016 8:30,37,0
3264987,100010022,4/19/2016 8:30,120,0
3812320,100047029,4/19/2016 8:30,207,4
4319783,100051865,4/19/2016 8:30,207,4
6126101,100058279,4/19/2016 8:30,58,4
6274420,100062893,4/19/2016 8:30,207,4
6959872,300020904,4/19/2016 8:30,120,4
744211,100009426,4/19/2016 8:30,4,0
1086934,Williamsburg Bridge,4/19/2016 8:45,220,
1429671,Queensboro Bridge,4/19/2016 8:45,104,0
163751,100009424,4/19/2016 8:45,46,4
1772399,Manhattan Bridge,4/19/2016 8:45,223,4
1982131,100010017,4/19/2016 8:45,6,0
3010233,100010020,4/19/2016 8:45,40,0
3264988,100010022,4/19/2016 8:45,120,0
3812321,100047029,4/19/2016 8:45,223,4
4319784,100051865,4/19/2016 8:45,223,4
6126102,100058279,4/19/2016 8:45,67,4
6274421,100062893,4/19/2016 8:45,223,4
6959873,300020904,4/19/2016 8:45,120,4
744212,100009426,4/19/2016 8:45,1,0
1086935,Williamsburg Bridge,4/19/2016 9:00,185,
1429672,Queensboro Bridge,4/19/2016 9:00,92,0
163752,100009424,4/19/2016 9:00,45,4
1772400,Manhattan Bridge,4/19/2016 9:00,190,4
1982132,100010017,4/19/2016 9:00,2,0
3010234,100010020,4/19/2016 9:00,35,0
3264989,100010022,4/19/2016 9:00,110,0
3812322,100047029,4/19/2016 9:00,190,4
4319785,100051865,4/19/2016 9:00,190,4
6126103,100058279,4/19/2016 9:00,54,4
6274422,100062893,4/19/2016 9:00,190,4
6959874,300020904,4/19/2016 9:00,110,4
744213,100009426,4/19/2016 9:00,0,0
1086936,Williamsburg Bridge,4/19/2016 9:15,217,
1429673,Queensboro Bridge,4/19/2016 9:15,86,0
163753,100009424,4/19/2016 9:15,38,4
1772401,Manhattan Bridge,4/19/2016 9:15,215,4
1982133,100010017,4/19/2016 9:15,15,0
3010235,100010020,4/19/2016 9:15,28,0
3264990,100010022,4/19/2016 9:15,115,0
3812323,100047029,4/19/2016 9:15,215,4
4319786,100051865,4/19/2016 9:15,215,4
6126104,100058279,4/19/2016 9:15,58,4
6274423,100062893,4/19/2016 9:15,215,4
6959875,300020904,4/19/2016 9:15,115,4
744214,100009426,4/19/2016 9:15,6,0
1086937,Williamsburg Bridge,4/19/2016 9:30,194,
1429674,Queensboro Bridge,4/19/2016 9:30,79,0
163754,100009424,4/19/2016 9:30,36,4
1772402,Manhattan Bridge,4/19/2016 9:30,160,4
1982134,100010017,4/19/2016 9:30,5,0
3010236,100010020,4/19/2016 9:30,14,0
3264991,100010022,4/19/2016 9:30,112,0
3812324,100047029,4/19/2016 9:30,160,4
4319787,100051865,4/19/2016 9:30,160,4
6126105,100058279,4/19/2016 9:30,47,4
6274424,100062893,4/19/2016 9:30,160,4
6959876,300020904,4/19/2016 9:30,112,4
744215,100009426,4/19/2016 9:30,3,0
1086938,Williamsburg Bridge,4/19/2016 9:45,188,
1429675,Queensboro Bridge,4/19/2016 9:45,60,0
163755,100009424,4/19/2016 9:45,37,4
1772403,Manhattan Bridge,4/19/2016 9:45,137,4
1982135,100010017,4/19/2016 9:45,16,0
3010237,100010020,4/19/2016 9:45,24,0
3264992,100010022,4/19/2016 9:45,72,0
3812325,100047029,4/19/2016 9:45,137,4
4319788,100051865,4/19/2016 9:45,137,4
6126106,100058279,4/19/2016 9:45,47,4
6274425,100062893,4/19/2016 9:45,137,4
6959877,300020904,4/19/2016 9:45,72,4
744216,100009426,4/19/2016 9:45,2,0
1086939,Williamsburg Bridge,4/19/2016 10:00,130,
1429676,Queensboro Bridge,4/19/2016 10:00,85,0
163756,100009424,4/19/2016 10:00,26,4
1772404,Manhattan Bridge,4/19/2016 10:00,108,4
1982136,100010017,4/19/2016 10:00,8,0
3010238,100010020,4/19/2016 10:00,24,0
3264993,100010022,4/19/2016 10:00,56,0
3812326,100047029,4/19/2016 10:00,108,4
4319789,100051865,4/19/2016 10:00,108,4
6126107,100058279,4/19/2016 10:00,40,4
6274426,100062893,4/19/2016 10:00,108,4
6959878,300020904,4/19/2016 10:00,56,4
744217,100009426,4/19/2016 10:00,4,0
1086940,Williamsburg Bridge,4/19/2016 10:15,15,
1429677,Queensboro Bridge,4/19/2016 10:15,85,0
163757,100009424,4/19/2016 10:15,25,4
1772405,Manhattan Bridge,4/19/2016 10:15,84,4
1982137,100010017,4/19/2016 10:15,11,0
3010239,100010020,4/19/2016 10:15,14,0
3264994,100010022,4/19/2016 10:15,51,0
3812327,100047029,4/19/2016 10:15,84,4
4319790,100051865,4/19/2016 10:15,84,4
6126108,100058279,4/19/2016 10:15,25,4
6274427,100062893,4/19/2016 10:15,84,4
6959879,300020904,4/19/2016 10:15,51,4
744218,100009426,4/19/2016 10:15,6,0
1086941,Williamsburg Bridge,4/19/2016 10:30,98,
1429678,Queensboro Bridge,4/19/2016 10:30,64,0
163758,100009424,4/19/2016 10:30,34,4
1772406,Manhattan Bridge,4/19/2016 10:30,94,4
1982138,100010017,4/19/2016 10:30,0,0
3010240,100010020,4/19/2016 10:30,8,0
3264995,100010022,4/19/2016 10:30,28,0
3812328,100047029,4/19/2016 10:30,94,4
4319791,100051865,4/19/2016 10:30,94,4
6126109,100058279,4/19/2016 10:30,26,4
6274428,100062893,4/19/2016 10:30,94,4
6959880,300020904,4/19/2016 10:30,28,4
744219,100009426,4/19/2016 10:30,3,0
1086942,Williamsburg Bridge,4/19/2016 10:45,74,
1429679,Queensboro Bridge,4/19/2016 10:45,53,0
163759,100009424,4/19/2016 10:45,22,4
1772407,Manhattan Bridge,4/19/2016 10:45,67,4
1982139,100010017,4/19/2016 10:45,9,0
3010241,100010020,4/19/2016 10:45,20,0
3264996,100010022,4/19/2016 10:45,29,0
3812329,100047029,4/19/2016 10:45,67,4
4319792,100051865,4/19/2016 10:45,67,4
6126110,100058279,4/19/2016 10:45,18,4
6274429,100062893,4/19/2016 10:45,67,4
6959881,300020904,4/19/2016 10:45,29,4
744220,100009426,4/19/2016 10:45,4,0
1086943,Williamsburg Bridge,4/19/2016 11:00,67,
1429680,Queensboro Bridge,4/19/2016 11:00,47,0
163760,100009424,4/19/2016 11:00,28,4
1772408,Manhattan Bridge,4/19/2016 11:00,64,4
1982140,100010017,4/19/2016 11:00,2,0
3010242,100010020,4/19/2016 11:00,17,0
3264997,100010022,4/19/2016 11:00,31,0
3812330,100047029,4/19/2016 11:00,64,4
4319793,100051865,4/19/2016 11:00,64,4
6126111,100058279,4/19/2016 11:00,26,4
6274430,100062893,4/19/2016 11:00,64,4
6959882,300020904,4/19/2016 11:00,31,4
744221,100009426,4/19/2016 11:00,2,0
1086944,Williamsburg Bridge,4/19/2016 11:15,69,
1429681,Queensboro Bridge,4/19/2016 11:15,46,0
163761,100009424,4/19/2016 11:15,28,4
1772409,Manhattan Bridge,4/19/2016 11:15,56,4
1982141,100010017,4/19/2016 11:15,8,0
3010243,100010020,4/19/2016 11:15,5,0
3264998,100010022,4/19/2016 11:15,33,0
3812331,100047029,4/19/2016 11:15,56,4
4319794,100051865,4/19/2016 11:15,56,4
6126112,100058279,4/19/2016 11:15,27,4
6274431,100062893,4/19/2016 11:15,56,4
6959883,300020904,4/19/2016 11:15,33,4
744222,100009426,4/19/2016 11:15,4,0
1086945,Williamsburg Bridge,4/19/2016 11:30,69,
1429682,Queensboro Bridge,4/19/2016 11:30,40,0
163762,100009424,4/19/2016 11:30,25,4
1772410,Manhattan Bridge,4/19/2016 11:30,67,4
1982142,100010017,4/19/2016 11:30,0,0
3010244,100010020,4/19/2016 11:30,95,0
3264999,100010022,4/19/2016 11:30,23,0
3812332,100047029,4/19/2016 11:30,67,4
4319795,100051865,4/19/2016 11:30,67,4
6126113,100058279,4/19/2016 11:30,31,4
6274432,100062893,4/19/2016 11:30,67,4
6959884,300020904,4/19/2016 11:30,23,4
744223,100009426,4/19/2016 11:30,4,0
1086946,Williamsburg Bridge,4/19/2016 11:45,74,
1429683,Queensboro Bridge,4/19/2016 11:45,23,0
163763,100009424,4/19/2016 11:45,28,4
1772411,Manhattan Bridge,4/19/2016 11:45,59,4
1982143,100010017,4/19/2016 11:45,6,0
3010245,100010020,4/19/2016 11:45,32,0
3265000,100010022,4/19/2016 11:45,42,0
3812333,100047029,4/19/2016 11:45,59,4
4319796,100051865,4/19/2016 11:45,59,4
6126114,100058279,4/19/2016 11:45,27,4
6274433,100062893,4/19/2016 11:45,59,4
6959885,300020904,4/19/2016 11:45,42,4
744224,100009426,4/19/2016 11:45,5,0
1086947,Williamsburg Bridge,4/19/2016 12:00,61,
1429684,Queensboro Bridge,4/19/2016 12:00,35,0
163764,100009424,4/19/2016 12:00,21,4
1772412,Manhattan Bridge,4/19/2016 12:00,46,4
1982144,100010017,4/19/2016 12:00,5,0
3010246,100010020,4/19/2016 12:00,10,0
3265001,100010022,4/19/2016 12:00,42,0
3812334,100047029,4/19/2016 12:00,46,4
4319797,100051865,4/19/2016 12:00,46,4
6126115,100058279,4/19/2016 12:00,24,4
6274434,100062893,4/19/2016 12:00,46,4
6959886,300020904,4/19/2016 12:00,42,4
744225,100009426,4/19/2016 12:00,4,0
1086948,Williamsburg Bridge,4/19/2016 12:15,69,
1429685,Queensboro Bridge,4/19/2016 12:15,42,0
163765,100009424,4/19/2016 12:15,36,4
1772413,Manhattan Bridge,4/19/2016 12:15,54,4
1982145,100010017,4/19/2016 12:15,6,0
3010247,100010020,4/19/2016 12:15,40,0
3265002,100010022,4/19/2016 12:15,42,0
3812335,100047029,4/19/2016 12:15,54,4
4319798,100051865,4/19/2016 12:15,54,4
6126116,100058279,4/19/2016 12:15,17,4
6274435,100062893,4/19/2016 12:15,54,4
6959887,300020904,4/19/2016 12:15,42,4
744226,100009426,4/19/2016 12:15,1,0
1086949,Williamsburg Bridge,4/19/2016 12:30,61,
1429686,Queensboro Bridge,4/19/2016 12:30,36,0
163766,100009424,4/19/2016 12:30,32,4
1772414,Manhattan Bridge,4/19/2016 12:30,50,4
1982146,100010017,4/19/2016 12:30,4,0
3010248,100010020,4/19/2016 12:30,16,0
3265003,100010022,4/19/2016 12:30,27,0
3812336,100047029,4/19/2016 12:30,50,4
4319799,100051865,4/19/2016 12:30,50,4
6126117,100058279,4/19/2016 12:30,26,4
6274436,100062893,4/19/2016 12:30,50,4
6959888,300020904,4/19/2016 12:30,27,4
744227,100009426,4/19/2016 12:30,0,0
1086950,Williamsburg Bridge,4/19/2016 12:45,61,
1429687,Queensboro Bridge,4/19/2016 12:45,36,0
163767,100009424,4/19/2016 12:45,33,4
1772415,Manhattan Bridge,4/19/2016 12:45,60,4
1982147,100010017,4/19/2016 12:45,3,0
3010249,100010020,4/19/2016 12:45,62,0
3265004,100010022,4/19/2016 12:45,31,0
3812337,100047029,4/19/2016 12:45,60,4
4319800,100051865,4/19/2016 12:45,60,4
6126118,100058279,4/19/2016 12:45,36,4
6274437,100062893,4/19/2016 12:45,60,4
6959889,300020904,4/19/2016 12:45,31,4
744228,100009426,4/19/2016 12:45,1,0
1086951,Williamsburg Bridge,4/19/2016 13:00,64,
1429688,Queensboro Bridge,4/19/2016 13:00,38,0
163768,100009424,4/19/2016 13:00,40,4
1772416,Manhattan Bridge,4/19/2016 13:00,44,4
1982148,100010017,4/19/2016 13:00,1,0
3010250,100010020,4/19/2016 13:00,44,0
3265005,100010022,4/19/2016 13:00,31,0
3812338,100047029,4/19/2016 13:00,44,4
4319801,100051865,4/19/2016 13:00,44,4
6126119,100058279,4/19/2016 13:00,31,4
6274438,100062893,4/19/2016 13:00,44,4
6959890,300020904,4/19/2016 13:00,31,4
744229,100009426,4/19/2016 13:00,2,0
1086952,Williamsburg Bridge,4/19/2016 13:15,72,
1429689,Queensboro Bridge,4/19/2016 13:15,40,0
163769,100009424,4/19/2016 13:15,34,4
1772417,Manhattan Bridge,4/19/2016 13:15,43,4
1982149,100010017,4/19/2016 13:15,12,0
3010251,100010020,4/19/2016 13:15,22,0
3265006,100010022,4/19/2016 13:15,38,0
3812339,100047029,4/19/2016 13:15,43,4
4319802,100051865,4/19/2016 13:15,43,4
6126120,100058279,4/19/2016 13:15,23,4
6274439,100062893,4/19/2016 13:15,43,4
6959891,300020904,4/19/2016 13:15,38,4
744230,100009426,4/19/2016 13:15,5,0
1086953,Williamsburg Bridge,4/19/2016 13:30,61,
1429690,Queensboro Bridge,4/19/2016 13:30,35,0
163770,100009424,4/19/2016 13:30,36,4
1772418,Manhattan Bridge,4/19/2016 13:30,57,4
1982150,100010017,4/19/2016 13:30,3,0
3010252,100010020,4/19/2016 13:30,17,0
3265007,100010022,4/19/2016 13:30,37,0
3812340,100047029,4/19/2016 13:30,57,4
4319803,100051865,4/19/2016 13:30,57,4
6126121,100058279,4/19/2016 13:30,23,4
6274440,100062893,4/19/2016 13:30,57,4
6959892,300020904,4/19/2016 13:30,37,4
744231,100009426,4/19/2016 13:30,9,0
1086954,Williamsburg Bridge,4/19/2016 13:45,71,
1429691,Queensboro Bridge,4/19/2016 13:45,49,0
163771,100009424,4/19/2016 13:45,39,4
1772419,Manhattan Bridge,4/19/2016 13:45,77,4
1982151,100010017,4/19/2016 13:45,7,0
3010253,100010020,4/19/2016 13:45,17,0
3265008,100010022,4/19/2016 13:45,18,0
3812341,100047029,4/19/2016 13:45,77,4
4319804,100051865,4/19/2016 13:45,77,4
6126122,100058279,4/19/2016 13:45,38,4
6274441,100062893,4/19/2016 13:45,77,4
6959893,300020904,4/19/2016 13:45,18,4
744232,100009426,4/19/2016 13:45,1,0
1086955,Williamsburg Bridge,4/19/2016 14:00,75,
1429692,Queensboro Bridge,4/19/2016 14:00,51,0
163772,100009424,4/19/2016 14:00,33,4
1772420,Manhattan Bridge,4/19/2016 14:00,40,4
1982152,100010017,4/19/2016 14:00,5,0
3010254,100010020,4/19/2016 14:00,48,0
3265009,100010022,4/19/2016 14:00,29,0
3812342,100047029,4/19/2016 14:00,40,4
4319805,100051865,4/19/2016 14:00,40,4
6126123,100058279,4/19/2016 14:00,27,4
6274442,100062893,4/19/2016 14:00,40,4
6959894,300020904,4/19/2016 14:00,29,4
744233,100009426,4/19/2016 14:00,1,0
1086956,Williamsburg Bridge,4/19/2016 14:15,67,
1429693,Queensboro Bridge,4/19/2016 14:15,61,0
163773,100009424,4/19/2016 14:15,56,4
1772421,Manhattan Bridge,4/19/2016 14:15,40,4
1982153,100010017,4/19/2016 14:15,11,0
3010255,100010020,4/19/2016 14:15,19,0
3265010,100010022,4/19/2016 14:15,36,0
3812343,100047029,4/19/2016 14:15,40,4
4319806,100051865,4/19/2016 14:15,40,4
6126124,100058279,4/19/2016 14:15,27,4
6274443,100062893,4/19/2016 14:15,40,4
6959895,300020904,4/19/2016 14:15,36,4
744234,100009426,4/19/2016 14:15,0,0
1086957,Williamsburg Bridge,4/19/2016 14:30,78,
1429694,Queensboro Bridge,4/19/2016 14:30,58,0
163774,100009424,4/19/2016 14:30,38,4
1772422,Manhattan Bridge,4/19/2016 14:30,67,4
1982154,100010017,4/19/2016 14:30,3,0
3010256,100010020,4/19/2016 14:30,48,0
3265011,100010022,4/19/2016 14:30,55,0
3812344,100047029,4/19/2016 14:30,67,4
4319807,100051865,4/19/2016 14:30,67,4
6126125,100058279,4/19/2016 14:30,29,4
6274444,100062893,4/19/2016 14:30,67,4
6959896,300020904,4/19/2016 14:30,55,4
744235,100009426,4/19/2016 14:30,2,0
1086958,Williamsburg Bridge,4/19/2016 14:45,66,
1429695,Queensboro Bridge,4/19/2016 14:45,49,0
163775,100009424,4/19/2016 14:45,51,4
1772423,Manhattan Bridge,4/19/2016 14:45,35,4
1982155,100010017,4/19/2016 14:45,10,0
3010257,100010020,4/19/2016 14:45,34,0
3265012,100010022,4/19/2016 14:45,26,0
3812345,100047029,4/19/2016 14:45,35,4
4319808,100051865,4/19/2016 14:45,35,4
6126126,100058279,4/19/2016 14:45,25,4
6274445,100062893,4/19/2016 14:45,35,4
6959897,300020904,4/19/2016 14:45,26,4
744236,100009426,4/19/2016 14:45,1,0
1086959,Williamsburg Bridge,4/19/2016 15:00,73,
1429696,Queensboro Bridge,4/19/2016 15:00,72,0
163776,100009424,4/19/2016 15:00,41,4
1772424,Manhattan Bridge,4/19/2016 15:00,63,4
1982156,100010017,4/19/2016 15:00,0,0
3010258,100010020,4/19/2016 15:00,100,0
3265013,100010022,4/19/2016 15:00,28,0
3812346,100047029,4/19/2016 15:00,63,4
4319809,100051865,4/19/2016 15:00,63,4
6126127,100058279,4/19/2016 15:00,26,4
6274446,100062893,4/19/2016 15:00,63,4
6959898,300020904,4/19/2016 15:00,28,4
744237,100009426,4/19/2016 15:00,0,0
1086960,Williamsburg Bridge,4/19/2016 15:15,99,
1429697,Queensboro Bridge,4/19/2016 15:15,90,0
163777,100009424,4/19/2016 15:15,44,4
1772425,Manhattan Bridge,4/19/2016 15:15,59,4
1982157,100010017,4/19/2016 15:15,4,0
3010259,100010020,4/19/2016 15:15,11,0
3265014,100010022,4/19/2016 15:15,37,0
3812347,100047029,4/19/2016 15:15,59,4
4319810,100051865,4/19/2016 15:15,59,4
6126128,100058279,4/19/2016 15:15,24,4
6274447,100062893,4/19/2016 15:15,59,4
6959899,300020904,4/19/2016 15:15,37,4
744238,100009426,4/19/2016 15:15,6,0
1086961,Williamsburg Bridge,4/19/2016 15:30,76,
1429698,Queensboro Bridge,4/19/2016 15:30,63,0
163778,100009424,4/19/2016 15:30,49,4
1772426,Manhattan Bridge,4/19/2016 15:30,88,4
1982158,100010017,4/19/2016 15:30,13,0
3010260,100010020,4/19/2016 15:30,14,0
3265015,100010022,4/19/2016 15:30,43,0
3812348,100047029,4/19/2016 15:30,88,4
4319811,100051865,4/19/2016 15:30,88,4
6126129,100058279,4/19/2016 15:30,31,4
6274448,100062893,4/19/2016 15:30,88,4
6959900,300020904,4/19/2016 15:30,43,4
744239,100009426,4/19/2016 15:30,1,0
1086962,Williamsburg Bridge,4/19/2016 15:45,81,
1429699,Queensboro Bridge,4/19/2016 15:45,64,0
163779,100009424,4/19/2016 15:45,33,4
1772427,Manhattan Bridge,4/19/2016 15:45,65,4
1982159,100010017,4/19/2016 15:45,18,0
3010261,100010020,4/19/2016 15:45,16,0
3265016,100010022,4/19/2016 15:45,41,0
3812349,100047029,4/19/2016 15:45,65,4
4319812,100051865,4/19/2016 15:45,65,4
6126130,100058279,4/19/2016 15:45,30,4
6274449,100062893,4/19/2016 15:45,65,4
6959901,300020904,4/19/2016 15:45,41,4
744240,100009426,4/19/2016 15:45,4,0
1086963,Williamsburg Bridge,4/19/2016 16:00,98,
1429700,Queensboro Bridge,4/19/2016 16:00,101,0
163780,100009424,4/19/2016 16:00,58,4
1772428,Manhattan Bridge,4/19/2016 16:00,78,4
1982160,100010017,4/19/2016 16:00,7,0
3010262,100010020,4/19/2016 16:00,41,0
3265017,100010022,4/19/2016 16:00,42,0
3812350,100047029,4/19/2016 16:00,78,4
4319813,100051865,4/19/2016 16:00,78,4
6126131,100058279,4/19/2016 16:00,30,4
6274450,100062893,4/19/2016 16:00,78,4
6959902,300020904,4/19/2016 16:00,42,4
744241,100009426,4/19/2016 16:00,3,0
1086964,Williamsburg Bridge,4/19/2016 16:15,101,
1429701,Queensboro Bridge,4/19/2016 16:15,99,0
163781,100009424,4/19/2016 16:15,48,4
1772429,Manhattan Bridge,4/19/2016 16:15,81,4
1982161,100010017,4/19/2016 16:15,15,0
3010263,100010020,4/19/2016 16:15,89,0
3265018,100010022,4/19/2016 16:15,47,0
3812351,100047029,4/19/2016 16:15,81,4
4319814,100051865,4/19/2016 16:15,81,4
6126132,100058279,4/19/2016 16:15,35,4
6274451,100062893,4/19/2016 16:15,81,4
6959903,300020904,4/19/2016 16:15,47,4
744242,100009426,4/19/2016 16:15,7,0
1086965,Williamsburg Bridge,4/19/2016 16:30,101,
1429702,Queensboro Bridge,4/19/2016 16:30,92,0
163782,100009424,4/19/2016 16:30,48,4
1772430,Manhattan Bridge,4/19/2016 16:30,75,4
1982162,100010017,4/19/2016 16:30,13,0
3010264,100010020,4/19/2016 16:30,23,0
3265019,100010022,4/19/2016 16:30,52,0
3812352,100047029,4/19/2016 16:30,75,4
4319815,100051865,4/19/2016 16:30,75,4
6126133,100058279,4/19/2016 16:30,45,4
6274452,100062893,4/19/2016 16:30,75,4
6959904,300020904,4/19/2016 16:30,52,4
744243,100009426,4/19/2016 16:30,0,0
1086966,Williamsburg Bridge,4/19/2016 16:45,106,
1429703,Queensboro Bridge,4/19/2016 16:45,85,0
163783,100009424,4/19/2016 16:45,54,4
1772431,Manhattan Bridge,4/19/2016 16:45,93,4
1982163,100010017,4/19/2016 16:45,12,0
3010265,100010020,4/19/2016 16:45,73,0
3265020,100010022,4/19/2016 16:45,53,0
3812353,100047029,4/19/2016 16:45,93,4
4319816,100051865,4/19/2016 16:45,93,4
6126134,100058279,4/19/2016 16:45,48,4
6274453,100062893,4/19/2016 16:45,93,4
6959905,300020904,4/19/2016 16:45,53,4
744244,100009426,4/19/2016 16:45,0,0
1086967,Williamsburg Bridge,4/19/2016 17:00,135,
1429704,Queensboro Bridge,4/19/2016 17:00,125,0
163784,100009424,4/19/2016 17:00,78,4
1772432,Manhattan Bridge,4/19/2016 17:00,96,4
1982164,100010017,4/19/2016 17:00,15,0
3010266,100010020,4/19/2016 17:00,23,0
3265021,100010022,4/19/2016 17:00,45,0
3812354,100047029,4/19/2016 17:00,96,4
4319817,100051865,4/19/2016 17:00,96,4
6126135,100058279,4/19/2016 17:00,49,4
6274454,100062893,4/19/2016 17:00,96,4
6959906,300020904,4/19/2016 17:00,45,4
744245,100009426,4/19/2016 17:00,5,0
1086968,Williamsburg Bridge,4/19/2016 17:15,149,
1429705,Queensboro Bridge,4/19/2016 17:15,130,0
163785,100009424,4/19/2016 17:15,102,4
1772433,Manhattan Bridge,4/19/2016 17:15,129,4
1982165,100010017,4/19/2016 17:15,10,0
3010267,100010020,4/19/2016 17:15,32,0
3265022,100010022,4/19/2016 17:15,82,0
3812355,100047029,4/19/2016 17:15,129,4
4319818,100051865,4/19/2016 17:15,129,4
6126136,100058279,4/19/2016 17:15,49,4
6274455,100062893,4/19/2016 17:15,129,4
6959907,300020904,4/19/2016 17:15,82,4
744246,100009426,4/19/2016 17:15,4,0
1086969,Williamsburg Bridge,4/19/2016 17:30,165,
1429706,Queensboro Bridge,4/19/2016 17:30,136,0
163786,100009424,4/19/2016 17:30,97,4
1772434,Manhattan Bridge,4/19/2016 17:30,210,4
1982166,100010017,4/19/2016 17:30,10,0
3010268,100010020,4/19/2016 17:30,92,0
3265023,100010022,4/19/2016 17:30,71,0
3812356,100047029,4/19/2016 17:30,210,4
4319819,100051865,4/19/2016 17:30,210,4
6126137,100058279,4/19/2016 17:30,59,4
6274456,100062893,4/19/2016 17:30,210,4
6959908,300020904,4/19/2016 17:30,71,4
744247,100009426,4/19/2016 17:30,5,0
1086970,Williamsburg Bridge,4/19/2016 17:45,155,
1429707,Queensboro Bridge,4/19/2016 17:45,120,0
163787,100009424,4/19/2016 17:45,131,4
1772435,Manhattan Bridge,4/19/2016 17:45,164,4
1982167,100010017,4/19/2016 17:45,12,0
3010269,100010020,4/19/2016 17:45,47,0
3265024,100010022,4/19/2016 17:45,66,0
3812357,100047029,4/19/2016 17:45,164,4
4319820,100051865,4/19/2016 17:45,164,4
6126138,100058279,4/19/2016 17:45,61,4
6274457,100062893,4/19/2016 17:45,164,4
6959909,300020904,4/19/2016 17:45,66,4
